sample_id,method,w_legitimacy,w_engagement,w_robustness,w_transparency,utility
208,RANK,0.09617141873631892,0.12292521724605074,0.43701453011913777,0.34388883389849256,0.7808893329740877
208,PERCENT,0.09617141873631892,0.12292521724605074,0.43701453011913777,0.34388883389849256,0.7842486297636759
208,SAVE,0.09617141873631892,0.12292521724605074,0.43701453011913777,0.34388883389849256,0.7179073933050084
208,TWO_KEY,0.09617141873631892,0.12292521724605074,0.43701453011913777,0.34388883389849256,0.7954865264233605
209,RANK,0.5150508488677575,0.09409790833920931,0.181679141884812,0.2091721009082211,0.6651849155989422
209,PERCENT,0.5150508488677575,0.09409790833920931,0.181679141884812,0.2091721009082211,0.6284553685966833
209,SAVE,0.5150508488677575,0.09409790833920931,0.181679141884812,0.2091721009082211,0.6606124559810234
209,TWO_KEY,0.5150508488677575,0.09409790833920931,0.181679141884812,0.2091721009082211,0.6729325759116042
210,RANK,0.0029004130851780475,0.23968901878727594,0.04314190318050087,0.7142686649470452,0.9284477319000359
210,PERCENT,0.0029004130851780475,0.23968901878727594,0.04314190318050087,0.7142686649470452,0.9826129748914993
210,SAVE,0.0029004130851780475,0.23968901878727594,0.04314190318050087,0.7142686649470452,0.7070677653341408
210,TWO_KEY,0.0029004130851780475,0.23968901878727594,0.04314190318050087,0.7142686649470452,0.7198425857607912
211,RANK,0.02455801250531893,0.08170920170081464,0.013612593089962087,0.8801201927039044,0.964373004685468
211,PERCENT,0.02455801250531893,0.08170920170081464,0.013612593089962087,0.8801201927039044,0.9804869643936707
211,SAVE,0.02455801250531893,0.08170920170081464,0.013612593089962087,0.8801201927039044,0.6999797031159055
211,TWO_KEY,0.02455801250531893,0.08170920170081464,0.013612593089962087,0.8801201927039044,0.6711178766190133
212,RANK,0.2281104669240777,0.2958923172926793,0.022705538958997365,0.45329167682424554,0.8112303470014177
212,PERCENT,0.2281104669240777,0.2958923172926793,0.022705538958997365,0.45329167682424554,0.8564208098367307
212,SAVE,0.2281104669240777,0.2958923172926793,0.022705538958997365,0.45329167682424554,0.6844248520304208
212,TWO_KEY,0.2281104669240777,0.2958923172926793,0.022705538958997365,0.45329167682424554,0.7047983927932246
213,RANK,0.07959348421971671,0.771370100521606,0.07756177687397671,0.07147463838470058,0.7552335235268921
213,PERCENT,0.07959348421971671,0.771370100521606,0.07756177687397671,0.07147463838470058,0.9246132817559105
213,SAVE,0.07959348421971671,0.771370100521606,0.07756177687397671,0.07147463838470058,0.7121759416246387
213,TWO_KEY,0.07959348421971671,0.771370100521606,0.07756177687397671,0.07147463838470058,0.8500752949566042
214,RANK,0.023625384036562887,0.40531291626942473,0.5279363217925953,0.04312537790141718,0.7208281315322556
214,PERCENT,0.023625384036562887,0.40531291626942473,0.5279363217925953,0.04312537790141718,0.7942722307510375
214,SAVE,0.023625384036562887,0.40531291626942473,0.5279363217925953,0.04312537790141718,0.7361619108563471
214,TWO_KEY,0.023625384036562887,0.40531291626942473,0.5279363217925953,0.04312537790141718,0.8969522071654245
215,RANK,0.43656504865631796,0.17644755411761484,0.2171593670765403,0.16982803014952672,0.6729341615084045
215,PERCENT,0.43656504865631796,0.17644755411761484,0.2171593670765403,0.16982803014952672,0.6621356073965163
215,SAVE,0.43656504865631796,0.17644755411761484,0.2171593670765403,0.16982803014952672,0.6722072563281872
215,TWO_KEY,0.43656504865631796,0.17644755411761484,0.2171593670765403,0.16982803014952672,0.7108794311565915
216,RANK,0.30092096822083897,0.4819473706543683,0.09913386145447414,0.11799779967031852,0.7069227519775794
216,PERCENT,0.30092096822083897,0.4819473706543683,0.09913386145447414,0.11799779967031852,0.7854699147794352
216,SAVE,0.30092096822083897,0.4819473706543683,0.09913386145447414,0.11799779967031852,0.6852876055113215
216,TWO_KEY,0.30092096822083897,0.4819473706543683,0.09913386145447414,0.11799779967031852,0.7642358704334062
217,RANK,0.3482291104826581,0.5139830877788958,0.08222960676369392,0.05555819497475223,0.6817025859065301
217,PERCENT,0.3482291104826581,0.5139830877788958,0.08222960676369392,0.05555819497475223,0.763541296807675
217,SAVE,0.3482291104826581,0.5139830877788958,0.08222960676369392,0.05555819497475223,0.6802203037249724
217,TWO_KEY,0.3482291104826581,0.5139830877788958,0.08222960676369392,0.05555819497475223,0.762324939815885
218,RANK,0.5889024014820773,0.2996273213204428,0.01466187338386324,0.09680840381361655,0.6355232724477023
218,PERCENT,0.5889024014820773,0.2996273213204428,0.01466187338386324,0.09680840381361655,0.6452900237437559
218,SAVE,0.5889024014820773,0.2996273213204428,0.01466187338386324,0.09680840381361655,0.6478075372828979
218,TWO_KEY,0.5889024014820773,0.2996273213204428,0.01466187338386324,0.09680840381361655,0.6670037161106659
219,RANK,0.4817380769833354,0.4116853494195926,0.010513587440418255,0.09606298615665382,0.6634130725970897
219,PERCENT,0.4817380769833354,0.4116853494195926,0.010513587440418255,0.09606298615665382,0.7103751724195935
219,SAVE,0.4817380769833354,0.4116853494195926,0.010513587440418255,0.09606298615665382,0.6606154011596508
219,TWO_KEY,0.4817380769833354,0.4116853494195926,0.010513587440418255,0.09606298615665382,0.703612015579806
220,RANK,0.17435841859599813,0.7394824978146729,0.013209768088405249,0.07294931550092372,0.737140094223429
220,PERCENT,0.17435841859599813,0.7394824978146729,0.013209768088405249,0.07294931550092372,0.8917592145368318
220,SAVE,0.17435841859599813,0.7394824978146729,0.013209768088405249,0.07294931550092372,0.6983191862891435
220,TWO_KEY,0.17435841859599813,0.7394824978146729,0.013209768088405249,0.07294931550092372,0.8143464596688883
221,RANK,0.513170863635589,0.06272723065505309,0.33733631990779867,0.08676558580155935,0.6224743682406838
221,PERCENT,0.513170863635589,0.06272723065505309,0.33733631990779867,0.08676558580155935,0.5730464351487439
221,SAVE,0.513170863635589,0.06272723065505309,0.33733631990779867,0.08676558580155935,0.6690878179229549
221,TWO_KEY,0.513170863635589,0.06272723065505309,0.33733631990779867,0.08676558580155935,0.7102923832805107
222,RANK,0.029092104554740265,0.07738806101874862,0.3558309369123654,0.5376888975141458,0.8511045982203658
222,PERCENT,0.029092104554740265,0.07738806101874862,0.3558309369123654,0.5376888975141458,0.8535261060386168
222,SAVE,0.029092104554740265,0.07738806101874862,0.3558309369123654,0.5376888975141458,0.7190603164946985
222,TWO_KEY,0.029092104554740265,0.07738806101874862,0.3558309369123654,0.5376888975141458,0.7679539654966487
223,RANK,0.4909789941645591,0.14014109135697614,0.305365304379357,0.06351461009910779,0.6257712789142713
223,PERCENT,0.4909789941645591,0.14014109135697614,0.305365304379357,0.06351461009910779,0.5978222319730122
223,SAVE,0.4909789941645591,0.14014109135697614,0.305365304379357,0.06351461009910779,0.6710608635977499
223,TWO_KEY,0.4909789941645591,0.14014109135697614,0.305365304379357,0.06351461009910779,0.7219917698294028
224,RANK,0.1277366541022117,0.8345335664150436,0.004818540816507218,0.03291123866623745,0.7406125939196768
224,PERCENT,0.1277366541022117,0.8345335664150436,0.004818540816507218,0.03291123866623745,0.9224662468012669
224,SAVE,0.1277366541022117,0.8345335664150436,0.004818540816507218,0.03291123866623745,0.7044571954039947
224,TWO_KEY,0.1277366541022117,0.8345335664150436,0.004818540816507218,0.03291123866623745,0.8395335289908747
225,RANK,0.17458093466608132,0.02014404260017013,0.149974620933329,0.6553004018004196,0.86031581957843
225,PERCENT,0.17458093466608132,0.02014404260017013,0.149974620933329,0.6553004018004196,0.841963334291222
225,SAVE,0.17458093466608132,0.02014404260017013,0.149974620933329,0.6553004018004196,0.6914785112042179
225,TWO_KEY,0.17458093466608132,0.02014404260017013,0.149974620933329,0.6553004018004196,0.6803415742053536
226,RANK,0.11171586406479331,0.4556665572142027,0.3472212406260619,0.0853963380949422,0.7249022797083703
226,PERCENT,0.11171586406479331,0.4556665572142027,0.3472212406260619,0.0853963380949422,0.8076333040371109
226,SAVE,0.11171586406479331,0.4556665572142027,0.3472212406260619,0.0853963380949422,0.7179789268033917
226,TWO_KEY,0.11171586406479331,0.4556665572142027,0.3472212406260619,0.0853963380949422,0.8482712976443442
227,RANK,0.15150809982145705,0.24090850666010752,0.45015500907616857,0.1574283844422668,0.7218023830342696
227,PERCENT,0.15150809982145705,0.24090850666010752,0.45015500907616857,0.1574283844422668,0.7466465747576951
227,SAVE,0.15150809982145705,0.24090850666010752,0.45015500907616857,0.1574283844422668,0.7155084112132087
227,TWO_KEY,0.15150809982145705,0.24090850666010752,0.45015500907616857,0.1574283844422668,0.8221029910497764
228,RANK,0.3396380975009019,0.18278414405453214,0.27872756563960105,0.198850192804965,0.6989721829028589
228,PERCENT,0.3396380975009019,0.18278414405453214,0.27872756563960105,0.198850192804965,0.697283256388056
228,SAVE,0.3396380975009019,0.18278414405453214,0.27872756563960105,0.198850192804965,0.6856007387441443
228,TWO_KEY,0.3396380975009019,0.18278414405453214,0.27872756563960105,0.198850192804965,0.7398714135073642
229,RANK,0.07107812178684471,0.6042592879115822,0.29390122859622786,0.03076136170534523,0.7276324094401656
229,PERCENT,0.07107812178684471,0.6042592879115822,0.29390122859622786,0.03076136170534523,0.8511052534081379
229,SAVE,0.07107812178684471,0.6042592879115822,0.29390122859622786,0.03076136170534523,0.7220308583051868
229,TWO_KEY,0.07107812178684471,0.6042592879115822,0.29390122859622786,0.03076136170534523,0.8728425417089547
230,RANK,0.309455441396333,0.10195457737546465,0.3431750282651596,0.24541495296304264,0.711602234340072
230,PERCENT,0.309455441396333,0.10195457737546465,0.3431750282651596,0.24541495296304264,0.6917870956372534
230,SAVE,0.309455441396333,0.10195457737546465,0.3431750282651596,0.24541495296304264,0.6906800537720145
230,TWO_KEY,0.309455441396333,0.10195457737546465,0.3431750282651596,0.24541495296304264,0.7419626873557946
231,RANK,0.33169595702016147,0.013612453356660826,0.18742502217997872,0.46726656744319905,0.7722974946856742
231,PERCENT,0.33169595702016147,0.013612453356660826,0.18742502217997872,0.46726656744319905,0.7351501822114763
231,SAVE,0.33169595702016147,0.013612453356660826,0.18742502217997872,0.46726656744319905,0.6777148029173712
231,TWO_KEY,0.33169595702016147,0.013612453356660826,0.18742502217997872,0.46726656744319905,0.6736854685506533
232,RANK,0.30850592045114306,0.09167438393304377,0.04612829509898506,0.5536914005168281,0.8117289539959279
232,PERCENT,0.30850592045114306,0.09167438393304377,0.04612829509898506,0.5536914005168281,0.8002179753175411
232,SAVE,0.30850592045114306,0.09167438393304377,0.04612829509898506,0.5536914005168281,0.6735321724944239
232,TWO_KEY,0.30850592045114306,0.09167438393304377,0.04612829509898506,0.5536914005168281,0.6542275876006749
233,RANK,0.7686710319478185,0.137803249862894,0.034798367202450976,0.058727350986836686,0.5783129203068453
233,PERCENT,0.7686710319478185,0.137803249862894,0.034798367202450976,0.058727350986836686,0.5313241273302306
233,SAVE,0.7686710319478185,0.137803249862894,0.034798367202450976,0.058727350986836686,0.6276109889633822
233,TWO_KEY,0.7686710319478185,0.137803249862894,0.034798367202450976,0.058727350986836686,0.6156798288815509
234,RANK,0.005364750560134783,0.7100891096606862,0.036208685855855634,0.24833745392332365,0.8196026830977701
234,PERCENT,0.005364750560134783,0.7100891096606862,0.036208685855855634,0.24833745392332365,0.9836686071763504
234,SAVE,0.005364750560134783,0.7100891096606862,0.036208685855855634,0.24833745392332365,0.7160099841380199
234,TWO_KEY,0.005364750560134783,0.7100891096606862,0.036208685855855634,0.24833745392332365,0.8309162146753524
235,RANK,0.08103372856802254,0.20438882331565114,0.2666422231976562,0.4479352249186702,0.825085015698885
235,PERCENT,0.08103372856802254,0.20438882331565114,0.2666422231976562,0.4479352249186702,0.855097412676481
235,SAVE,0.08103372856802254,0.20438882331565114,0.2666422231976562,0.4479352249186702,0.71131814659527
235,TWO_KEY,0.08103372856802254,0.20438882331565114,0.2666422231976562,0.4479352249186702,0.7676813749233766
236,RANK,0.08587742017434637,0.004106890294773174,0.0546786813964562,0.8553370081344243,0.9388960107450953
236,PERCENT,0.08587742017434637,0.004106890294773174,0.0546786813964562,0.8553370081344243,0.9291947423934583
236,SAVE,0.08587742017434637,0.004106890294773174,0.0546786813964562,0.8553370081344243,0.6945950146684882
236,TWO_KEY,0.08587742017434637,0.004106890294773174,0.0546786813964562,0.8553370081344243,0.6580407922087727
237,RANK,0.4148035671876954,0.18226910992824008,0.18381954558851418,0.2191077772955505,0.6931941599632665
237,PERCENT,0.4148035671876954,0.18226910992824008,0.18381954558851418,0.2191077772955505,0.6871531213050804
237,SAVE,0.4148035671876954,0.18226910992824008,0.18381954558851418,0.2191077772955505,0.6725994583436767
237,TWO_KEY,0.4148035671876954,0.18226910992824008,0.18381954558851418,0.2191077772955505,0.7048962778124703
238,RANK,0.05244357721922571,0.6685818204050021,0.14757852336508134,0.131396079010691,0.7696787102711382
238,PERCENT,0.05244357721922571,0.6685818204050021,0.14757852336508134,0.131396079010691,0.9152954504858779
238,SAVE,0.05244357721922571,0.6685818204050021,0.14757852336508134,0.131396079010691,0.7168225154198588
238,TWO_KEY,0.05244357721922571,0.6685818204050021,0.14757852336508134,0.131396079010691,0.8481714177315439
239,RANK,0.317968804337683,0.02090396149937546,0.07902830497862534,0.5820989291843162,0.8128369163056302
239,PERCENT,0.317968804337683,0.02090396149937546,0.07902830497862534,0.5820989291843162,0.7826567200595576
239,SAVE,0.317968804337683,0.02090396149937546,0.07902830497862534,0.5820989291843162,0.6730260954921716
239,TWO_KEY,0.317968804337683,0.02090396149937546,0.07902830497862534,0.5820989291843162,0.6456790955766332
240,RANK,0.04841180372500002,0.5176812342941715,0.1576790034200014,0.2762279585608271,0.8036107992949562
240,PERCENT,0.04841180372500002,0.5176812342941715,0.1576790034200014,0.2762279585608271,0.9140196128860774
240,SAVE,0.04841180372500002,0.5176812342941715,0.1576790034200014,0.2762279585608271,0.7147310793824136
240,TWO_KEY,0.04841180372500002,0.5176812342941715,0.1576790034200014,0.2762279585608271,0.815129960805172
241,RANK,0.14180038269935583,0.1829670961413032,0.5284705732670528,0.1467619478922884,0.7144729632754889
241,PERCENT,0.14180038269935583,0.1829670961413032,0.5284705732670528,0.1467619478922884,0.7239670127418547
241,SAVE,0.14180038269935583,0.1829670961413032,0.5284705732670528,0.1467619478922884,0.7197932820792208
241,TWO_KEY,0.14180038269935583,0.1829670961413032,0.5284705732670528,0.1467619478922884,0.8316279457985137
242,RANK,0.15667559590773206,0.1211866077213207,0.20430249450590207,0.5178353018650453,0.8277280781523291
242,PERCENT,0.15667559590773206,0.1211866077213207,0.20430249450590207,0.5178353018650453,0.8328580095523684
242,SAVE,0.15667559590773206,0.1211866077213207,0.20430249450590207,0.5178353018650453,0.6984513498868118
242,TWO_KEY,0.15667559590773206,0.1211866077213207,0.20430249450590207,0.5178353018650453,0.7220980284764036
243,RANK,0.6953501330689786,0.12758435767811704,0.016702085711635957,0.16036342354126837,0.6226908781473828
243,PERCENT,0.6953501330689786,0.12758435767811704,0.016702085711635957,0.16036342354126837,0.5813955290544759
243,SAVE,0.6953501330689786,0.12758435767811704,0.016702085711635957,0.16036342354126837,0.6337281929727012
243,TWO_KEY,0.6953501330689786,0.12758435767811704,0.016702085711635957,0.16036342354126837,0.6154122084017581
244,RANK,0.3543681162934105,0.02069436736422644,0.26885718462343844,0.3560803317189246,0.7328286199556742
244,PERCENT,0.3543681162934105,0.02069436736422644,0.26885718462343844,0.3560803317189246,0.6921284506910412
244,SAVE,0.3543681162934105,0.02069436736422644,0.26885718462343844,0.3560803317189246,0.6802519194828608
244,TWO_KEY,0.3543681162934105,0.02069436736422644,0.26885718462343844,0.3560803317189246,0.6965041189645504
245,RANK,0.19641271993147408,0.7114575145140292,0.05441910980245977,0.037710655752036894,0.7193470008585938
245,PERCENT,0.19641271993147408,0.7114575145140292,0.05441910980245977,0.037710655752036894,0.8637102911482177
245,SAVE,0.19641271993147408,0.7114575145140292,0.05441910980245977,0.037710655752036894,0.6978963139987271
245,TWO_KEY,0.19641271993147408,0.7114575145140292,0.05441910980245977,0.037710655752036894,0.8172127719050505
246,RANK,0.3498463557656502,0.1837446254790254,0.31315901031713156,0.1532500084381929,0.6824530886705651
246,PERCENT,0.3498463557656502,0.1837446254790254,0.31315901031713156,0.1532500084381929,0.6787236683167599
246,SAVE,0.3498463557656502,0.1837446254790254,0.31315901031713156,0.1532500084381929,0.6865695811004101
246,TWO_KEY,0.3498463557656502,0.1837446254790254,0.31315901031713156,0.1532500084381929,0.7489670121011842
247,RANK,0.059112945864993056,0.35727838170169884,0.33569275301320134,0.24791591942010677,0.7775385955881833
247,PERCENT,0.059112945864993056,0.35727838170169884,0.33569275301320134,0.24791591942010677,0.8430280964413868
247,SAVE,0.059112945864993056,0.35727838170169884,0.33569275301320134,0.24791591942010677,0.7205951807123272
247,TWO_KEY,0.059112945864993056,0.35727838170169884,0.33569275301320134,0.24791591942010677,0.8265626027667771
248,RANK,0.18113594472957897,0.5087378080226491,0.2553551389271513,0.05477110832062054,0.708434608204944
248,PERCENT,0.18113594472957897,0.5087378080226491,0.2553551389271513,0.05477110832062054,0.7998071886933349
248,SAVE,0.18113594472957897,0.5087378080226491,0.2553551389271513,0.05477110832062054,0.7068212036224544
248,TWO_KEY,0.18113594472957897,0.5087378080226491,0.2553551389271513,0.05477110832062054,0.8276579793101453
249,RANK,0.400053131820867,0.023612950026475957,0.481548424650059,0.09478549350259806,0.640036468274758
249,PERCENT,0.400053131820867,0.023612950026475957,0.481548424650059,0.09478549350259806,0.5877890483933107
249,SAVE,0.400053131820867,0.023612950026475957,0.481548424650059,0.09478549350259806,0.6879200001593061
249,TWO_KEY,0.400053131820867,0.023612950026475957,0.481548424650059,0.09478549350259806,0.7537156464103045
250,RANK,0.046890348685060965,0.17880052209101233,0.47253116254437705,0.3017779666795497,0.7804466850416616
250,PERCENT,0.046890348685060965,0.17880052209101233,0.47253116254437705,0.3017779666795497,0.8005889789998233
250,SAVE,0.046890348685060965,0.17880052209101233,0.47253116254437705,0.3017779666795497,0.7260318479238751
250,TWO_KEY,0.046890348685060965,0.17880052209101233,0.47253116254437705,0.3017779666795497,0.8241213839079754
251,RANK,0.28381002110950765,0.18575869582465165,0.2036076492407039,0.3268236338251368,0.7503336551934845
251,PERCENT,0.28381002110950765,0.18575869582465165,0.2036076492407039,0.3268236338251368,0.75768364229737
251,SAVE,0.28381002110950765,0.18575869582465165,0.2036076492407039,0.3268236338251368,0.6869602019986957
251,TWO_KEY,0.28381002110950765,0.18575869582465165,0.2036076492407039,0.3268236338251368,0.7246325617419753
252,RANK,0.051246751705980136,0.11993117230362198,0.04460514677600841,0.7842169292143895,0.9321676931227356
252,PERCENT,0.051246751705980136,0.11993117230362198,0.04460514677600841,0.7842169292143895,0.953398563392316
252,SAVE,0.051246751705980136,0.11993117230362198,0.04460514677600841,0.7842169292143895,0.6998557409339157
252,TWO_KEY,0.051246751705980136,0.11993117230362198,0.04460514677600841,0.7842169292143895,0.6865392962171244
253,RANK,0.42781336381787166,0.005968112355792621,0.18141407060400916,0.3848044532223267,0.7287728878135281
253,PERCENT,0.42781336381787166,0.005968112355792621,0.18141407060400916,0.3848044532223267,0.6803081385374108
253,SAVE,0.42781336381787166,0.005968112355792621,0.18141407060400916,0.3848044532223267,0.6675618146071834
253,TWO_KEY,0.42781336381787166,0.005968112355792621,0.18141407060400916,0.3848044532223267,0.6604241158988441
254,RANK,0.05619822458522987,0.23681167438421813,0.697244644974248,0.00974545605630417,0.6887399517545405
254,PERCENT,0.05619822458522987,0.23681167438421813,0.697244644974248,0.00974545605630417,0.7134658380056078
254,SAVE,0.05619822458522987,0.23681167438421813,0.697244644974248,0.00974545605630417,0.7391653135673221
254,TWO_KEY,0.05619822458522987,0.23681167438421813,0.697244644974248,0.00974545605630417,0.9017269922772077
255,RANK,0.15579391573126883,0.04599164084812013,0.33653598191538575,0.4616784615052253,0.8024347498718265
255,PERCENT,0.15579391573126883,0.04599164084812013,0.33653598191538575,0.4616784615052253,0.7853627195786048
255,SAVE,0.15579391573126883,0.04599164084812013,0.33653598191538575,0.4616784615052253,0.7045900730465858
255,TWO_KEY,0.15579391573126883,0.04599164084812013,0.33653598191538575,0.4616784615052253,0.7420697151740842
256,RANK,0.39162598227277806,0.08719989064457381,0.26868384945523627,0.25249027762741194,0.6990206360559541
256,PERCENT,0.39162598227277806,0.08719989064457381,0.26868384945523627,0.25249027762741194,0.6700869372746814
256,SAVE,0.39162598227277806,0.08719989064457381,0.26868384945523627,0.25249027762741194,0.6778558501137746
256,TWO_KEY,0.39162598227277806,0.08719989064457381,0.26868384945523627,0.25249027762741194,0.7087176114204686
257,RANK,0.12419488938738119,0.5705310241272495,0.012185454278218747,0.2930886322071504,0.8016234840834772
257,PERCENT,0.12419488938738119,0.5705310241272495,0.012185454278218747,0.2930886322071504,0.9218923442563357
257,SAVE,0.12419488938738119,0.5705310241272495,0.012185454278218747,0.2930886322071504,0.6998546556367737
257,TWO_KEY,0.12419488938738119,0.5705310241272495,0.012185454278218747,0.2930886322071504,0.7784121334108328
258,RANK,0.15730325747601046,0.0773213787296016,0.048191497006729686,0.7171838667876582,0.888781113057663
258,PERCENT,0.15730325747601046,0.0773213787296016,0.048191497006729686,0.7171838667876582,0.8891747222366079
258,SAVE,0.15730325747601046,0.0773213787296016,0.048191497006729686,0.7171838667876582,0.6885423369489407
258,TWO_KEY,0.15730325747601046,0.0773213787296016,0.048191497006729686,0.7171838667876582,0.666610580542014
259,RANK,0.1930121520794555,0.5995579433713836,0.03141069544705177,0.17601920910210928,0.754696903633354
259,PERCENT,0.1930121520794555,0.5995579433713836,0.03141069544705177,0.17601920910210928,0.8740829103650287
259,SAVE,0.1930121520794555,0.5995579433713836,0.03141069544705177,0.17601920910210928,0.6946377918944895
259,TWO_KEY,0.1930121520794555,0.5995579433713836,0.03141069544705177,0.17601920910210928,0.7839889630738737
260,RANK,0.20920303742189852,0.421980900606253,0.10355414577204605,0.2652619161998025,0.7646005287860452
260,PERCENT,0.20920303742189852,0.421980900606253,0.10355414577204605,0.2652619161998025,0.8382794484590566
260,SAVE,0.20920303742189852,0.421980900606253,0.10355414577204605,0.2652619161998025,0.6935295832085363
260,TWO_KEY,0.20920303742189852,0.421980900606253,0.10355414577204605,0.2652619161998025,0.7603097799563181
261,RANK,0.6352656557266902,0.2799140109453497,0.07759296506905433,0.007227368258905646,0.5967190128631639
261,PERCENT,0.6352656557266902,0.2799140109453497,0.07759296506905433,0.007227368258905646,0.5949311230860224
261,SAVE,0.6352656557266902,0.2799140109453497,0.07759296506905433,0.007227368258905646,0.6463584649119639
261,TWO_KEY,0.6352656557266902,0.2799140109453497,0.07759296506905433,0.007227368258905646,0.6756624545163701
262,RANK,0.41718227343379877,0.004394426998781957,0.4245563235134268,0.15386697605399247,0.654761185908762
262,PERCENT,0.41718227343379877,0.004394426998781957,0.4245563235134268,0.15386697605399247,0.5983223472848866
262,SAVE,0.41718227343379877,0.004394426998781957,0.4245563235134268,0.15386697605399247,0.6825399983208551
262,TWO_KEY,0.41718227343379877,0.004394426998781957,0.4245563235134268,0.15386697605399247,0.7309824541889446
263,RANK,0.2540064223360581,0.14555686403951473,0.5612300438009774,0.03920666982344979,0.6572949664057673
263,PERCENT,0.2540064223360581,0.14555686403951473,0.5612300438009774,0.03920666982344979,0.6455010279679011
263,SAVE,0.2540064223360581,0.14555686403951473,0.5612300438009774,0.03920666982344979,0.7096411801163115
263,TWO_KEY,0.2540064223360581,0.14555686403951473,0.5612300438009774,0.03920666982344979,0.8207143234693601
264,RANK,0.40343431372663957,0.14228570331705712,0.18093675382125665,0.27334322913504683,0.7090720028146988
264,PERCENT,0.40343431372663957,0.14228570331705712,0.18093675382125665,0.27334322913504683,0.694945143240858
264,SAVE,0.40343431372663957,0.14228570331705712,0.18093675382125665,0.27334322913504683,0.6727609893232712
264,TWO_KEY,0.40343431372663957,0.14228570331705712,0.18093675382125665,0.27334322913504683,0.6955828530734574
265,RANK,0.2519258654545199,0.5041645397289186,0.17804764291144592,0.06586195190511558,0.6999943135864999
265,PERCENT,0.2519258654545199,0.5041645397289186,0.17804764291144592,0.06586195190511558,0.7858816568069156
265,SAVE,0.2519258654545199,0.5041645397289186,0.17804764291144592,0.06586195190511558,0.6951858988012771
265,TWO_KEY,0.2519258654545199,0.5041645397289186,0.17804764291144592,0.06586195190511558,0.7972038960557003
266,RANK,0.24049306760485778,0.5881078295361988,0.11993632056185016,0.05146278229709321,0.7050322362416489
266,PERCENT,0.24049306760485778,0.5881078295361988,0.11993632056185016,0.05146278229709321,0.8137666942491074
266,SAVE,0.24049306760485778,0.5881078295361988,0.11993632056185016,0.05146278229709321,0.694712573936557
266,TWO_KEY,0.24049306760485778,0.5881078295361988,0.11993632056185016,0.05146278229709321,0.8018799337264192
267,RANK,0.31414489436801085,0.24290391926854965,0.25209010569015405,0.19086108067328547,0.7061872187572846
267,PERCENT,0.31414489436801085,0.24290391926854965,0.25209010569015405,0.19086108067328547,0.7220808868722163
267,SAVE,0.31414489436801085,0.24290391926854965,0.25209010569015405,0.19086108067328547,0.6878586901738439
267,TWO_KEY,0.31414489436801085,0.24290391926854965,0.25209010569015405,0.19086108067328547,0.7492703167357291
268,RANK,0.008567989801800069,0.003593294925942898,0.8766226831407847,0.11121603213147226,0.707925785330073
268,PERCENT,0.008567989801800069,0.003593294925942898,0.8766226831407847,0.11121603213147226,0.6765859152440438
268,SAVE,0.008567989801800069,0.003593294925942898,0.8766226831407847,0.11121603213147226,0.7494814601649491
268,TWO_KEY,0.008567989801800069,0.003593294925942898,0.8766226831407847,0.11121603213147226,0.9018934443534121
269,RANK,0.09970879931738935,0.23400560654980396,0.05061621524592383,0.6156693788868828,0.8797098069763183
269,PERCENT,0.09970879931738935,0.23400560654980396,0.05061621524592383,0.6156693788868828,0.9224640373013202
269,SAVE,0.09970879931738935,0.23400560654980396,0.05061621524592383,0.6156693788868828,0.6976586448608844
269,TWO_KEY,0.09970879931738935,0.23400560654980396,0.05061621524592383,0.6156693788868828,0.7108588234363111
270,RANK,0.359717912663818,0.02183014523593717,0.12598920667399766,0.49246273542624724,0.776709027320285
270,PERCENT,0.359717912663818,0.02183014523593717,0.12598920667399766,0.49246273542624724,0.7408346205361793
270,SAVE,0.359717912663818,0.02183014523593717,0.12598920667399766,0.49246273542624724,0.6715452625902709
270,TWO_KEY,0.359717912663818,0.02183014523593717,0.12598920667399766,0.49246273542624724,0.6551860376868608
271,RANK,0.6215377932690272,0.13522800024368756,0.20400391278922866,0.039230293698056494,0.5958866060245618
271,PERCENT,0.6215377932690272,0.13522800024368756,0.20400391278922866,0.039230293698056494,0.557171611968597
271,SAVE,0.6215377932690272,0.13522800024368756,0.20400391278922866,0.039230293698056494,0.6520370644340466
271,TWO_KEY,0.6215377932690272,0.13522800024368756,0.20400391278922866,0.039230293698056494,0.6785168614345379
272,RANK,0.5312905143936262,0.029605024806891162,0.32128419502782607,0.11782026577165658,0.6265558859070478
272,PERCENT,0.5312905143936262,0.029605024806891162,0.32128419502782607,0.11782026577165658,0.56812541527942
272,SAVE,0.5312905143936262,0.029605024806891162,0.32128419502782607,0.11782026577165658,0.6656726163463829
272,TWO_KEY,0.5312905143936262,0.029605024806891162,0.32128419502782607,0.11782026577165658,0.6958738953553277
273,RANK,0.44327924233041793,0.34050490835649766,0.1242151999667199,0.09200064934636466,0.6617330634942469
273,PERCENT,0.44327924233041793,0.34050490835649766,0.1242151999667199,0.09200064934636466,0.6919033079723199
273,SAVE,0.44327924233041793,0.34050490835649766,0.1242151999667199,0.09200064934636466,0.6695469111799273
273,TWO_KEY,0.44327924233041793,0.34050490835649766,0.1242151999667199,0.09200064934636466,0.7230151121868782
274,RANK,0.10384444630297025,0.08602120961672921,0.6304589520145347,0.1796753920657657,0.7224004499854997
274,PERCENT,0.10384444630297025,0.08602120961672921,0.6304589520145347,0.1796753920657657,0.7094502519550259
