season,week,celebrity_name,ballroom_partner,industry,country,age,placement,judge_total,fan_vote_share,judge_rank,fan_rank,n_contestants_week,judge_improvement,judge_volatility,season_competitiveness,pro_experience_seasons,pro_win_rate,pro_avg_placement,pro_current_form,pro_celebrity_chemistry,pro_concurrent_strength,age_z,age_sq,industry_physicality,celebrity_visibility,is_us_based,pre_show_popularity,interact_exp_physicality,interact_winrate_visibility,interact_week_age
9,3,Natalie Coughlin,Alec Mazo,Athlete,United States,27,10,26.0,0.0724017616284138,2.0,7.0,13.0,-0.03702990255372624,3.214477668300093,4.686073884886515,4,0.25,8.0,24.6666,0.2,0.24627976190476192,-0.7211548680949522,0.5200643437770479,3,0.045454545454545456,1,1.5,12,0.011363636363636364,-2.1634646042848567
9,4,Natalie Coughlin,Alec Mazo,Athlete,United States,27,10,24.0,0.0779562913155956,4.5,9.0,11.0,-0.111104522585185,2.516611478423583,4.686073884886515,4,0.25,8.0,23.666666666666668,0.2,0.24627976190476192,-0.7211548680949522,0.5200643437770479,3,0.045454545454545456,1,1.5,12,0.011363636363636364,-2.884619472379809
9,5,Natalie Coughlin,Alec Mazo,Athlete,United States,27,10,22.0,0.066095992294096,8.5,10.0,10.0,-0.18517914261664373,1.9999999999999991,4.686073884886515,4,0.25,8.0,24.0,0.2,0.24627976190476192,-0.7211548680949522,0.5200643437770479,3,0.045454545454545456,1,1.5,12,0.011363636363636364,-3.605774340474761
9,1,Louie Vito,Chelsie Hightower,Athlete,United States,21,8,26.9998,0.0743216159253755,7.5,4.0,16.0,0.0,0.0,4.686073884886515,1,0.0,4.0,26.9998,0.2857142857142857,0.24627976190476192,-1.1873023023269456,1.4096867571108656,3,0.045454545454545456,1,-3.5,3,0.0,-1.1873023023269456
9,2,Louie Vito,Chelsie Hightower,Athlete,United States,21,8,19.0,0.0747442785750019,10.5,5.0,14.0,-0.29629107266383187,5.656712828136143,4.686073884886515,1,0.0,4.0,22.9999,0.2857142857142857,0.24627976190476192,-1.1873023023269456,1.4096867571108656,3,0.045454545454545456,1,-3.5,3,0.0,-2.374604604653891
9,3,Louie Vito,Chelsie Hightower,Athlete,United States,21,8,20.0,0.0735919803509222,6.5,6.0,13.0,-0.25925376264810246,4.3587842356938635,4.686073884886515,1,0.0,4.0,21.99993333333333,0.2857142857142857,0.24627976190476192,-1.1873023023269456,1.4096867571108656,3,0.045454545454545456,1,-3.5,3,0.0,-3.5619069069808367
9,4,Louie Vito,Chelsie Hightower,Athlete,United States,21,8,16.0,0.0766819511719713,10.5,10.0,11.0,-0.40740300271102,2.081665999466134,4.686073884886515,1,0.0,4.0,18.333333333333332,0.2857142857142857,0.24627976190476192,-1.1873023023269456,1.4096867571108656,3,0.045454545454545456,1,-3.5,3,0.0,-4.749209209307782
9,5,Louie Vito,Chelsie Hightower,Athlete,United States,21,8,22.0,0.1125129076083563,8.5,3.0,10.0,-0.18517914261664373,3.0550504633038944,4.686073884886515,1,0.0,4.0,19.333333333333332,0.2857142857142857,0.24627976190476192,-1.1873023023269456,1.4096867571108656,3,0.045454545454545456,1,-3.5,3,0.0,-5.936511511634728
9,6,Louie Vito,Chelsie Hightower,Athlete,United States,21,8,24.0,0.0168188388586716,7.0,8.0,9.0,-0.111104522585185,4.163331998932266,4.686073884886515,1,0.0,4.0,20.666666666666668,0.2857142857142857,0.24627976190476192,-1.1873023023269456,1.4096867571108656,3,0.045454545454545456,1,-3.5,3,0.0,-7.123813813961673
9,1,Michael Irvin,Anna Demidova,Athlete,United States,43,7,19.0,0.0705413250656628,14.0,8.0,16.0,0.0,0.0,4.686073884886515,0,0.0,6.0,19.0,1.0,0.24627976190476192,0.5219049565236967,0.27238478364400176,3,0.045454545454545456,1,-6.0,0,0.0,0.5219049565236967
9,2,Michael Irvin,Anna Demidova,Athlete,United States,43,7,20.0,0.0738348498605884,7.5,7.0,14.0,0.05263157617728546,0.7071067811865476,4.686073884886515,0,0.0,6.0,19.5,1.0,0.24627976190476192,0.5219049565236967,0.27238478364400176,3,0.045454545454545456,1,-6.0,0,0.0,1.0438099130473935
9,3,Michael Irvin,Anna Demidova,Athlete,United States,43,7,14.0,0.1021777266397328,13.0,1.0,13.0,-0.26315788088642733,3.214550253664319,4.686073884886515,0,0.0,6.0,17.666666666666668,1.0,0.24627976190476192,0.5219049565236967,0.27238478364400176,3,0.045454545454545456,1,-6.0,0,0.0,1.56571486957109
9,4,Michael Irvin,Anna Demidova,Athlete,United States,43,7,16.0,0.1023808937510549,10.5,2.0,11.0,-0.15789472853185638,3.055050463303894,4.686073884886515,0,0.0,6.0,16.666666666666668,1.0,0.24627976190476192,0.5219049565236967,0.27238478364400176,3,0.045454545454545456,1,-6.0,0,0.0,2.087619826094787
9,5,Michael Irvin,Anna Demidova,Athlete,United States,43,7,21.0,0.101334040473678,10.0,5.0,10.0,0.10526315235457093,3.6055512754639905,4.686073884886515,0,0.0,6.0,17.0,1.0,0.24627976190476192,0.5219049565236967,0.27238478364400176,3,0.045454545454545456,1,-6.0,0,0.0,2.6095247826184838
9,6,Michael Irvin,Anna Demidova,Athlete,United States,43,7,21.9998,0.16485381279692,9.0,1.0,9.0,0.15788420221662094,3.214477668300094,4.686073884886515,0,0.0,6.0,19.6666,1.0,0.24627976190476192,0.5219049565236967,0.27238478364400176,3,0.045454545454545456,1,-6.0,0,0.0,3.13142973914218
9,7,Michael Irvin,Anna Demidova,Athlete,United States,43,7,23.5,0.0185345555560003,6.0,7.0,7.0,0.23684209279778456,1.2583189897637332,4.686073884886515,0,0.0,6.0,22.1666,1.0,0.24627976190476192,0.5219049565236967,0.27238478364400176,3,0.045454545454545456,1,-6.0,0,0.0,3.653334695665877
9,1,Joanna Krupa,Derek Hough,Model,Poland,30,4,33.9999,0.0720806468980706,1.0,6.0,16.0,0.0,0.0,4.686073884886515,4,0.25,4.0,33.9999,0.058823529411764705,0.24627976190476192,-0.48808115097895555,0.238223209940942,2,0.09090909090909091,0,5.0,8,0.022727272727272728,-0.48808115097895555
9,2,Joanna Krupa,Derek Hough,Model,Poland,30,4,20.0,0.0796245760243938,7.5,2.0,14.0,-0.4117629636627471,9.899424225933544,4.686073884886515,4,0.25,4.0,26.99995,0.058823529411764705,0.24627976190476192,-0.48808115097895555,0.238223209940942,2,0.09090909090909091,0,5.0,8,0.022727272727272728,-0.9761623019579111
9,3,Joanna Krupa,Derek Hough,Model,Poland,30,4,23.0,0.0813961354585095,3.0,5.0,13.0,-0.3235274126239367,7.3710582688874,4.686073884886515,4,0.25,4.0,25.666633333333333,0.058823529411764705,0.24627976190476192,-0.48808115097895555,0.238223209940942,2,0.09090909090909091,0,5.0,8,0.022727272727272728,-1.4642434529368666
9,4,Joanna Krupa,Derek Hough,Model,Poland,30,4,26.0,0.0963086505352026,3.0,6.0,11.0,-0.23529186158512633,3.0000000000000013,4.686073884886515,4,0.25,4.0,23.0,0.058823529411764705,0.24627976190476192,-0.48808115097895555,0.238223209940942,2,0.09090909090909091,0,5.0,8,0.022727272727272728,-1.9523246039158222
9,5,Joanna Krupa,Derek Hough,Model,Poland,30,4,24.0,0.1179047764502351,5.0,2.0,10.0,-0.2941155622776666,1.527525231651949,4.686073884886515,4,0.25,4.0,24.333333333333332,0.058823529411764705,0.24627976190476192,-0.48808115097895555,0.238223209940942,2,0.09090909090909091,0,5.0,8,0.022727272727272728,-2.440405754894778
9,6,Joanna Krupa,Derek Hough,Model,Poland,30,4,35.9999,0.1420733744708866,1.0,3.0,9.0,0.05882370069254026,6.429043474991697,4.686073884886515,4,0.25,4.0,28.666633333333333,0.058823529411764705,0.24627976190476192,-0.48808115097895555,0.238223209940942,2,0.09090909090909091,0,5.0,8,0.022727272727272728,-2.9284869058737333
9,7,Joanna Krupa,Derek Hough,Model,Poland,30,4,27.5,0.1944063298427695,1.0,2.0,7.0,-0.19117408606572112,6.17111416223467,4.686073884886515,4,0.25,4.0,29.166633333333333,0.058823529411764705,0.24627976190476192,-0.48808115097895555,0.238223209940942,2,0.09090909090909091,0,5.0,8,0.022727272727272728,-3.4165680568526886
9,8,Joanna Krupa,Derek Hough,Model,Poland,30,4,26.0,0.1799908511931655,2.0,5.0,5.0,-0.23529186158512633,5.392839388485436,4.686073884886515,4,0.25,4.0,29.833299999999998,0.058823529411764705,0.24627976190476192,-0.48808115097895555,0.238223209940942,2,0.09090909090909091,0,5.0,8,0.022727272727272728,-3.9046492078316444
9,9,Joanna Krupa,Derek Hough,Model,Poland,30,4,27.0,0.1835088917564886,2.0,4.0,4.0,-0.2058800112388562,0.7637626158259665,4.686073884886515,4,0.25,4.0,26.833333333333332,0.058823529411764705,0.24627976190476192,-0.48808115097895555,0.238223209940942,2,0.09090909090909091,0,5.0,8,0.022727272727272728,-4.3927303588106
9,1,Kathy Ireland,Tony Dovolani,Model,United States,46,14,19.9999,0.0614135649702127,12.5,11.0,16.0,0.0,0.0,4.686073884886515,7,0.2857142857142857,5.285714285714286,19.9999,0.047619047619047616,0.24627976190476192,0.7549786736396934,0.5699927976507507,2,0.09090909090909091,1,-1.5,14,0.025974025974025972,0.7549786736396934
9,2,Kathy Ireland,Tony Dovolani,Model,United States,46,14,18.0,0.0601999519209231,13.5,14.0,14.0,-0.09999549497770015,0.0,4.686073884886515,7,0.2857142857142857,5.285714285714286,18.99995,0.047619047619047616,0.24627976190476192,0.7549786736396934,0.5699927976507507,2,0.09090909090909091,1,-1.5,14,0.025974025974025972,1.5099573472793868
9,1,Tom DeLay,Cheryl Burke,Politician,United States,62,13,19.9999,0.0697544026424405,12.5,10.0,16.0,0.0,0.0,4.686073884886515,7,0.5714285714285714,3.7142857142857144,19.9999,0.04,0.24627976190476192,1.9980384982583423,3.992157840522452,2,0.3333333333333333,1,-2.5,14,0.19047619047619047,1.9980384982583423
9,2,Tom DeLay,Cheryl Burke,Politician,United States,62,13,18.0,0.0692278402134198,13.5,9.0,14.0,-0.09999549497770015,1.4141428516949752,4.686073884886515,7,0.5714285714285714,3.7142857142857144,18.99995,0.04,0.24627976190476192,1.9980384982583423,3.992157840522452,2,0.3333333333333333,1,-2.5,14,0.19047619047619047,3.9960769965166847
9,3,Tom DeLay,Cheryl Burke,Politician,United States,62,13,15.0,0.0658025944705972,12.0,11.0,13.0,-0.24999623748137553,2.5165651200263683,4.686073884886515,7,0.5714285714285714,3.7142857142857144,17.666633333333333,0.04,0.24627976190476192,1.9980384982583423,3.992157840522452,2,0.3333333333333333,1,-2.5,14,0.19047619047619047,5.994115494775027
9,1,Macy Gray,Jonathan Roberts,Singer/Rapper,United States,42,15,18.9999,0.0169093976458246,15.5,16.0,16.0,0.0,0.0,4.686073884886515,6,0.16666666666666666,7.666666666666667,0.0,0.42857142857142855,0.24627976190476192,0.44421371748503113,0.19732582680187105,2,0.034482758620689655,1,0.5,12,0.005747126436781609,0.44421371748503113
9,1,Aaron Carter,Karina Smirnoff,Singer/Rapper,United States,21,5,31.999899999999997,0.0748976481582231,2.0,1.0,16.0,0.0,0.0,4.686073884886515,6,0.16666666666666666,6.666666666666667,31.999899999999997,0.2222222222222222,0.24627976190476192,-1.1873023023269456,1.4096867571108656,2,0.034482758620689655,1,-1.0,12,0.005747126436781609,-1.1873023023269456
9,2,Aaron Carter,Karina Smirnoff,Singer/Rapper,United States,21,5,27.0,0.0873588324115199,1.5,1.0,14.0,-0.15624735839026493,3.5354631952546165,4.686073884886515,6,0.16666666666666666,6.666666666666667,29.49995,0.2222222222222222,0.24627976190476192,-1.1873023023269456,1.4096867571108656,2,0.034482758620689655,1,-1.0,12,0.005747126436781609,-2.374604604653891
9,3,Aaron Carter,Karina Smirnoff,Singer/Rapper,United States,21,5,21.0,0.0976077747824379,4.5,2.0,13.0,-0.3437479384701846,5.5075221291732745,4.686073884886515,6,0.16666666666666666,6.666666666666667,26.666633333333333,0.2222222222222222,0.24627976190476192,-1.1873023023269456,1.4096867571108656,2,0.034482758620689655,1,-1.0,12,0.005747126436781609,-3.5619069069808367
9,4,Aaron Carter,Karina Smirnoff,Singer/Rapper,United States,21,5,18.0,0.1021768083772577,8.0,3.0,11.0,-0.43749822851014436,4.582575694955841,4.686073884886515,6,0.16666666666666666,6.666666666666667,22.0,0.2222222222222222,0.24627976190476192,-1.1873023023269456,1.4096867571108656,2,0.034482758620689655,1,-1.0,12,0.005747126436781609,-4.749209209307782
9,5,Aaron Carter,Karina Smirnoff,Singer/Rapper,United States,21,5,24.0,0.0994554219244217,5.0,6.0,10.0,-0.24999764843022473,3.0000000000000013,4.686073884886515,6,0.16666666666666666,6.666666666666667,21.0,0.2222222222222222,0.24627976190476192,-1.1873023023269456,1.4096867571108656,2,0.034482758620689655,1,-1.0,12,0.005747126436781609,-5.936511511634728
9,6,Aaron Carter,Karina Smirnoff,Singer/Rapper,United States,21,5,32.9998,0.1294095608658911,3.0,5.0,9.0,0.031246971670318726,7.549728472821611,4.686073884886515,6,0.16666666666666666,6.666666666666667,24.99993333333333,0.2222222222222222,0.24627976190476192,-1.1873023023269456,1.4096867571108656,2,0.034482758620689655,1,-1.0,12,0.005747126436781609,-7.123813813961673
9,7,Aaron Carter,Karina Smirnoff,Singer/Rapper,United States,21,5,26.5,0.1892955217452852,2.0,3.0,7.0,-0.17187240673025822,4.645675409812154,4.686073884886515,6,0.16666666666666666,6.666666666666667,27.833266666666663,0.2222222222222222,0.24627976190476192,-1.1873023023269456,1.4096867571108656,2,0.034482758620689655,1,-1.0,12,0.005747126436781609,-8.31111611628862
9,8,Aaron Carter,Karina Smirnoff,Singer/Rapper,United States,21,5,25.0,0.1816921703677837,4.5,4.0,5.0,-0.21874755175023813,4.252336614145214,4.686073884886515,6,0.16666666666666666,6.666666666666667,28.1666,0.2222222222222222,0.24627976190476192,-1.1873023023269456,1.4096867571108656,2,0.034482758620689655,1,-1.0,12,0.005747126436781609,-9.498418418615564
9,1,Mya,Dmitry Chaplin,Singer/Rapper,United States,29,2,30.999899999999997,0.061383740322734,3.0,12.0,16.0,0.0,0.0,4.686073884886515,1,0.0,11.0,30.999899999999997,0.3333333333333333,0.24627976190476192,-0.5657723900176211,0.3200983973062512,2,0.034482758620689655,1,9.0,2,0.0,-0.5657723900176211
9,2,Mya,Dmitry Chaplin,Singer/Rapper,United States,29,2,27.0,0.0706282876554707,1.5,8.0,14.0,-0.1290294443198382,2.828356414068069,4.686073884886515,1,0.0,11.0,28.99995,0.3333333333333333,0.24627976190476192,-0.5657723900176211,0.3200983973062512,2,0.034482758620689655,1,9.0,2,0.0,-1.1315447800352423
9,3,Mya,Dmitry Chaplin,Singer/Rapper,United States,29,2,27.0,0.0678243758294774,1.0,10.0,13.0,-0.1290294443198382,2.309343341731582,4.686073884886515,1,0.0,11.0,28.333299999999998,0.3333333333333333,0.24627976190476192,-0.5657723900176211,0.3200983973062512,2,0.034482758620689655,1,9.0,2,0.0,-1.6973171700528633
9,4,Mya,Dmitry Chaplin,Singer/Rapper,United States,29,2,28.0,0.0856984087780897,1.5,7.0,11.0,-0.09677127678569028,0.5773502691896232,4.686073884886515,1,0.0,11.0,27.333333333333332,0.3333333333333333,0.24627976190476192,-0.5657723900176211,0.3200983973062512,2,0.034482758620689655,1,9.0,2,0.0,-2.2630895600704846
9,5,Mya,Dmitry Chaplin,Singer/Rapper,United States,29,2,27.0,0.0829386087502643,2.0,9.0,10.0,-0.1290294443198382,0.5773502691896232,4.686073884886515,1,0.0,11.0,27.333333333333332,0.3333333333333333,0.24627976190476192,-0.5657723900176211,0.3200983973062512,2,0.034482758620689655,1,9.0,2,0.0,-2.828861950088106
9,6,Mya,Dmitry Chaplin,Singer/Rapper,United States,29,2,33.0,0.1295243715337445,2.0,4.0,9.0,0.06451956088504938,3.214550253664318,4.686073884886515,1,0.0,11.0,29.333333333333332,0.3333333333333333,0.24627976190476192,-0.5657723900176211,0.3200983973062512,2,0.034482758620689655,1,9.0,2,0.0,-3.3946343401057266
9,7,Mya,Dmitry Chaplin,Singer/Rapper,United States,29,2,24.5,0.1961468035561822,5.0,1.0,7.0,-0.20967486315520806,4.368447474027053,4.686073884886515,1,0.0,11.0,28.166666666666668,0.3333333333333333,0.24627976190476192,-0.5657723900176211,0.3200983973062512,2,0.034482758620689655,1,9.0,2,0.0,-3.960406730123348
9,8,Mya,Dmitry Chaplin,Singer/Rapper,United States,29,2,29.5,0.2202166285678269,1.0,1.0,5.0,-0.04838402548446838,4.272001872658765,4.686073884886515,1,0.0,11.0,29.0,0.3333333333333333,0.24627976190476192,-0.5657723900176211,0.3200983973062512,2,0.034482758620689655,1,9.0,2,0.0,-4.526179120140969
9,9,Mya,Dmitry Chaplin,Singer/Rapper,United States,29,2,28.9999,0.2767879558204615,1.0,2.0,4.0,-0.06451633506829575,2.7537610650405626,4.686073884886515,1,0.0,11.0,27.666633333333333,0.3333333333333333,0.24627976190476192,-0.5657723900176211,0.3200983973062512,2,0.034482758620689655,1,9.0,2,0.0,-5.09195151015859
9,10,Mya,Dmitry Chaplin,Singer/Rapper,United States,29,2,28.333199999999998,0.3231028638278684,2.0,2.0,3.0,-0.08602285536331225,0.5853789570298337,4.686073884886515,1,0.0,11.0,28.944366666666667,0.3333333333333333,0.24627976190476192,-0.5657723900176211,0.3200983973062512,2,0.034482758620689655,1,9.0,2,0.0,-5.657723900176212
9,1,Donny Osmond,Kym Johnson,Singer/Rapper,United States,51,1,29.999899999999997,0.0746505132222405,5.0,2.0,16.0,0.0,0.0,4.686073884886515,6,0.3333333333333333,6.333333333333333,29.999899999999997,0.21428571428571427,0.24627976190476192,1.1434348688330211,1.3074432992631884,2,0.034482758620689655,1,-3.0,12,0.011494252873563218,1.1434348688330211
9,2,Donny Osmond,Kym Johnson,Singer/Rapper,United States,51,1,25.0,0.0651349953651173,3.0,11.0,14.0,-0.1666638833241482,3.5354631952546165,4.686073884886515,6,0.3333333333333333,6.333333333333333,27.49995,0.21428571428571427,0.24627976190476192,1.1434348688330211,1.3074432992631884,2,0.034482758620689655,1,-3.0,12,0.011494252873563218,2.2868697376660423
9,3,Donny Osmond,Kym Johnson,Singer/Rapper,United States,51,1,21.0,0.0842796216076275,4.5,4.0,13.0,-0.2999976566589336,4.509198007406637,4.686073884886515,6,0.3333333333333333,6.333333333333333,25.333299999999998,0.21428571428571427,0.24627976190476192,1.1434348688330211,1.3074432992631884,2,0.034482758620689655,1,-3.0,12,0.011494252873563218,3.4303046064990634
9,4,Donny Osmond,Kym Johnson,Singer/Rapper,United States,51,1,24.0,0.0973060996224556,4.5,5.0,11.0,-0.19999732665784453,2.0816659994661313,4.686073884886515,6,0.3333333333333333,6.333333333333333,23.333333333333332,0.21428571428571427,0.24627976190476192,1.1434348688330211,1.3074432992631884,2,0.034482758620689655,1,-3.0,12,0.011494252873563218,4.573739475332085
9,5,Donny Osmond,Kym Johnson,Singer/Rapper,United States,51,1,29.0,0.1075175453157164,1.0,4.0,10.0,-0.03333010998936286,4.041451884327379,4.686073884886515,6,0.3333333333333333,6.333333333333333,24.666666666666668,0.21428571428571427,0.24627976190476192,1.1434348688330211,1.3074432992631884,2,0.034482758620689655,1,-3.0,12,0.011494252873563218,5.717174344165105
9,6,Donny Osmond,Kym Johnson,Singer/Rapper,United States,51,1,30.999899999999997,0.1226378864147247,5.0,6.0,9.0,0.03333344333369634,3.6055096731715075,4.686073884886515,6,0.3333333333333333,6.333333333333333,27.999966666666666,0.21428571428571427,0.24627976190476192,1.1434348688330211,1.3074432992631884,2,0.034482758620689655,1,-3.0,12,0.011494252873563218,6.860609212998127
9,7,Donny Osmond,Kym Johnson,Singer/Rapper,United States,51,1,26.0,0.1880432927172443,3.5,4.0,7.0,-0.13333043999045185,2.5165651200263652,4.686073884886515,6,0.3333333333333333,6.333333333333333,28.666633333333333,0.21428571428571427,0.24627976190476192,1.1434348688330211,1.3074432992631884,2,0.034482758620689655,1,-3.0,12,0.011494252873563218,8.004044081831148
9,8,Donny Osmond,Kym Johnson,Singer/Rapper,United States,51,1,25.0,0.1981365502364187,4.5,3.0,5.0,-0.1666638833241482,3.2144932213336483,4.686073884886515,6,0.3333333333333333,6.333333333333333,27.333299999999998,0.21428571428571427,0.24627976190476192,1.1434348688330211,1.3074432992631884,2,0.034482758620689655,1,-3.0,12,0.011494252873563218,9.14747895066417
9,9,Donny Osmond,Kym Johnson,Singer/Rapper,United States,51,1,24.6666,0.24629913831992,4.0,3.0,4.0,-0.1777772533316026,0.6939153550686028,4.686073884886515,6,0.3333333333333333,6.333333333333333,25.2222,0.21428571428571427,0.24627976190476192,1.1434348688330211,1.3074432992631884,2,0.034482758620689655,1,-3.0,12,0.011494252873563218,10.29091381949719
9,10,Donny Osmond,Kym Johnson,Singer/Rapper,United States,51,1,28.9998,0.2956571108219259,1.0,3.0,3.0,-0.03333677667802958,2.411299021965819,4.686073884886515,6,0.3333333333333333,6.333333333333333,26.222133333333332,0.21428571428571427,0.24627976190476192,1.1434348688330211,1.3074432992631884,2,0.034482758620689655,1,-3.0,12,0.011494252873563218,11.43434868833021
9,1,Kelly Osbourne,Louis van Amstel,TV Personality,England,24,3,30.9998,0.0613010806385029,4.0,13.0,16.0,0.0,0.0,4.686073884886515,4,0.0,5.5,30.9998,0.36363636363636365,0.24627976190476192,-0.9542285852109489,0.9105521928336892,1,0.1,0,9.0,4,0.0,-0.9542285852109489
9,2,Kelly Osbourne,Louis van Amstel,TV Personality,England,24,3,19.0,0.0759108862687736,10.5,3.0,14.0,-0.3870928074667318,8.485139952882333,4.686073884886515,4,0.0,5.5,24.9999,0.36363636363636365,0.24627976190476192,-0.9542285852109489,0.9105521928336892,1,0.1,0,9.0,4,0.0,-1.9084571704218978
9,3,Kelly Osbourne,Louis van Amstel,TV Personality,England,24,3,20.0,0.0920466978924156,6.5,3.0,13.0,-0.35483453587331093,6.658212974464945,4.686073884886515,4,0.0,5.5,23.333266666666663,0.36363636363636365,0.24627976190476192,-0.9542285852109489,0.9105521928336892,1,0.1,0,9.0,4,0.0,-2.862685755632847
9,4,Kelly Osbourne,Louis van Amstel,TV Personality,England,24,3,23.0,0.1057726630269505,6.0,1.0,11.0,-0.2580597210930483,2.081665999466132,4.686073884886515,4,0.0,5.5,20.666666666666668,0.36363636363636365,0.24627976190476192,-0.9542285852109489,0.9105521928336892,1,0.1,0,9.0,4,0.0,-3.8169143408437956
9,5,Kelly Osbourne,Louis van Amstel,TV Personality,England,24,3,24.0,0.093465080028807,5.0,8.0,10.0,-0.22580144949962744,2.081665999466132,4.686073884886515,4,0.0,5.5,22.333333333333332,0.36363636363636365,0.24627976190476192,-0.9542285852109489,0.9105521928336892,1,0.1,0,9.0,4,0.0,-4.771142926054744
9,6,Kelly Osbourne,Louis van Amstel,TV Personality,England,24,3,24.9998,0.162865014103401,6.0,2.0,9.0,-0.19354962956052524,0.9999000016668331,4.686073884886515,4,0.0,5.5,23.99993333333333,0.36363636363636365,0.24627976190476192,-0.9542285852109489,0.9105521928336892,1,0.1,0,9.0,4,0.0,-5.725371511265694
9,7,Kelly Osbourne,Louis van Amstel,TV Personality,England,24,3,26.0,0.1836407254365443,3.5,5.0,7.0,-0.1612849063127857,1.0000000066666634,4.686073884886515,4,0.0,5.5,24.99993333333333,0.36363636363636365,0.24627976190476192,-0.9542285852109489,0.9105521928336892,1,0.1,0,9.0,4,0.0,-6.679600096476642
9,8,Kelly Osbourne,Louis van Amstel,TV Personality,England,24,3,25.5,0.2199637996348049,3.0,2.0,5.0,-0.17741404210949613,0.5001000033326576,4.686073884886515,4,0.0,5.5,25.49993333333333,0.36363636363636365,0.24627976190476192,-0.9542285852109489,0.9105521928336892,1,0.1,0,9.0,4,0.0,-7.633828681687591
9,9,Kelly Osbourne,Louis van Amstel,TV Personality,England,24,3,25.9998,0.2934040141031297,3.0,1.0,4.0,-0.16129135796710437,0.28861741689185016,4.686073884886515,4,0.0,5.5,25.833266666666663,0.36363636363636365,0.24627976190476192,-0.9542285852109489,0.9105521928336892,1,0.1,0,9.0,4,0.0,-8.58805726689854
9,10,Kelly Osbourne,Louis van Amstel,TV Personality,England,24,3,25.2222,0.3812400253502057,3.0,1.0,3.0,-0.18637538995814842,0.3940462409413276,4.686073884886515,4,0.0,5.5,25.574,0.36363636363636365,0.24627976190476192,-0.9542285852109489,0.9105521928336892,1,0.1,0,9.0,4,0.0,-9.542285852109488
10,1,Aiden Turner,Edyta Sliwinska,Actor/Actress,England,32,9,15.0,0.0781659645005453,10.0,6.0,11.0,0.0,0.0,5.038766310970719,9,0.2222222222222222,6.888888888888889,15.0,0.5454545454545454,0.24011544011544006,-0.3326986729016244,0.11068840695050207,2,0.07142857142857142,0,-4.0,18,0.015873015873015872,-0.3326986729016244
10,2,Aiden Turner,Edyta Sliwinska,Actor/Actress,England,32,9,19.0,0.0983903954599909,8.0,3.0,11.0,0.2666666488888901,2.8284271247461903,5.038766310970719,9,0.2222222222222222,6.888888888888889,17.0,0.5454545454545454,0.24011544011544006,-0.3326986729016244,0.11068840695050207,2,0.07142857142857142,0,-4.0,18,0.015873015873015872,-0.6653973458032488
10,3,Aiden Turner,Edyta Sliwinska,Actor/Actress,England,32,9,20.0,0.1035183358921094,7.5,5.0,10.0,0.3333333111111126,2.6457513110645907,5.038766310970719,9,0.2222222222222222,6.888888888888889,18.0,0.5454545454545454,0.24011544011544006,-0.3326986729016244,0.11068840695050207,2,0.07142857142857142,0,-4.0,18,0.015873015873015872,-0.9980960187048733
10,4,Aiden Turner,Edyta Sliwinska,Actor/Actress,England,32,9,16.5,0.0862524231308787,8.0,9.0,9.0,0.09999999333333379,1.8027756377319946,5.038766310970719,9,0.2222222222222222,6.888888888888889,18.5,0.5454545454545454,0.24011544011544006,-0.3326986729016244,0.11068840695050207,2,0.07142857142857142,0,-4.0,18,0.015873015873015872,-1.3307946916064977
10,1,Shannen Doherty,Mark Ballas,Actor/Actress,United States,38,11,18.0,0.0869553856239848,7.0,5.0,11.0,0.0,0.0,5.038766310970719,5,0.4,5.8,18.0,0.3333333333333333,0.24011544011544006,0.1334487613303689,0.017808571900609763,2,0.07142857142857142,1,-2.0,10,0.02857142857142857,0.1334487613303689
10,2,Shannen Doherty,Mark Ballas,Actor/Actress,United States,38,11,20.0,0.0553467349525605,6.5,11.0,11.0,0.11111110493827195,0.0,5.038766310970719,5,0.4,5.8,19.0,0.3333333333333333,0.24011544011544006,0.1334487613303689,0.017808571900609763,2,0.07142857142857142,1,-2.0,10,0.02857142857142857,0.2668975226607378
10,1,Niecy Nash,Louis van Amstel,Actor/Actress,United States,40,5,18.0,0.0971121008781801,7.0,4.0,11.0,0.0,0.0,5.038766310970719,5,0.2,5.0,18.0,0.5454545454545454,0.24011544011544006,0.2888312394077,0.08342348485778811,2,0.07142857142857142,1,-3.0,10,0.014285714285714285,0.2888312394077
10,2,Niecy Nash,Louis van Amstel,Actor/Actress,United States,40,5,21.0,0.0939309690554636,5.0,5.0,11.0,0.1666666574074079,2.1213203435596424,5.038766310970719,5,0.2,5.0,19.5,0.5454545454545454,0.24011544011544006,0.2888312394077,0.08342348485778811,2,0.07142857142857142,1,-3.0,10,0.014285714285714285,0.5776624788154
10,3,Niecy Nash,Louis van Amstel,Actor/Actress,United States,40,5,21.0,0.0843598074963326,5.0,8.0,10.0,0.1666666574074079,1.7320508075688772,5.038766310970719,5,0.2,5.0,20.0,0.5454545454545454,0.24011544011544006,0.2888312394077,0.08342348485778811,2,0.07142857142857142,1,-3.0,10,0.014285714285714285,0.8664937182231001
10,4,Niecy Nash,Louis van Amstel,Actor/Actress,United States,40,5,18.0,0.1117628369631953,7.0,5.0,9.0,0.0,1.7320508075688772,5.038766310970719,5,0.2,5.0,20.0,0.5454545454545454,0.24011544011544006,0.2888312394077,0.08342348485778811,2,0.07142857142857142,1,-3.0,10,0.014285714285714285,1.1553249576308
